method_id,origin,track,family,feature1,op1,threshold1,feature2,op2,threshold2,price_band,venue,full_n,full_wins,full_win_rate,full_roi,full_units,full_active_seasons,full_positive_seasons,full_negative_seasons,full_max_negative_streak,full_roi_se,train_n,train_wins,train_win_rate,train_roi,train_units,train_active_seasons,train_positive_seasons,train_negative_seasons,train_max_negative_streak,train_roi_se,validation_n,validation_wins,validation_win_rate,validation_roi,validation_units,validation_active_seasons,validation_positive_seasons,validation_negative_seasons,validation_max_negative_streak,validation_roi_se,holdout_n,holdout_wins,holdout_win_rate,holdout_roi,holdout_units,holdout_active_seasons,holdout_positive_seasons,holdout_negative_seasons,holdout_max_negative_streak,holdout_roi_se,raw_id,semantic1,semantic2,semantic_signature,positive_season_ratio,robust_score,research_tier
NFL-U394,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,-9.0,recent_edge_punt_return_average,>=,7.0,DOG35_49,AWAY,156,76,0.48717948717948717,0.18032051282051284,28.130000000000003,20,14,6,2,0.0980700623894482,73,34,0.4657534246575342,0.13479452054794522,9.840000000000002,9,7,2,2,0.14406816382917897,39,21,0.5384615384615384,0.3120512820512821,12.17,5,4,1,1,0.19867719751064916,44,21,0.4772727272727273,0.13909090909090913,6.120000000000001,6,3,3,2,0.1840120808441612,E0817,SPECIAL_TEAMS,SPECIAL_TEAMS,SPECIAL_TEAMS,0.7,2.4772396971855803,B
NFL-U395,EXISTING_1859,LONG,UNIVARIATE,recent_edge_def_allowed_pass_epa_per_dropback,<=,-0.2835381916028331,,,,DOG35_49,AWAY,162,82,0.5061728395061729,0.20783950617283953,33.67,20,15,5,1,0.09492084284809009,62,33,0.532258064516129,0.2738709677419355,16.98,9,8,1,1,0.1538285176481083,36,19,0.5277777777777778,0.2752777777777778,9.91,5,3,2,1,0.2069554380802061,64,30,0.46875,0.10593749999999999,6.779999999999999,6,4,2,1,0.14976713385265966,E0935,PASSING,,PASSING,0.75,2.460198872449142,B
NFL-U396,EXISTING_1859,LONG,PAIR,rank_edge_redzone_epa,>=,14.0,recent_edge_third_down_success,>=,0.0,DOG35_49,AWAY,104,58,0.5576923076923077,0.2727884615384616,28.370000000000005,19,14,5,1,0.11282603215213388,43,26,0.6046511627906976,0.3848837209302326,16.55,9,7,2,1,0.17472597501442746,29,15,0.5172413793103449,0.1613793103448276,4.680000000000001,5,4,1,1,0.21396256989193543,32,17,0.53125,0.22312499999999996,7.139999999999999,5,3,2,1,0.20837429368845212,E0841,RED_ZONE,THIRD_DOWN,RED_ZONE+THIRD_DOWN,0.7368421052631579,2.458033657903731,B
NFL-U397,EXISTING_1859,LONG,PAIR,recent_edge_def_allowed_early_down_epa,<=,-0.0003708468787594,rank_edge_off_epa_per_play,>=,10.0,DOG35_49,AWAY,133,72,0.5413533834586466,0.26954887218045115,35.85,18,14,4,1,0.10284431051942618,64,38,0.59375,0.37875,24.24,9,8,1,1,0.14514608473086144,38,18,0.47368421052631576,0.1405263157894737,5.34,5,3,2,1,0.20046317184760074,31,16,0.5161290322580645,0.20225806451612904,6.2700000000000005,4,3,1,1,0.2142964029509702,E0932,EFFICIENCY,EFFICIENCY,EFFICIENCY,0.7777777777777778,2.4466957964527554,B
NFL-U398,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_pass_epa_per_dropback,<=,-6.0,rank_edge_def_allowed_yards_per_play,<=,-10.0,DOG35_49,AWAY,201,99,0.4925373134328358,0.18616915422885574,37.42,20,14,6,2,0.08597358009208211,71,37,0.5211267605633803,0.2725352112676056,19.349999999999998,9,6,3,2,0.14716485210321703,56,26,0.4642857142857143,0.14160714285714288,7.9300000000000015,5,3,2,2,0.16700819965594238,74,36,0.4864864864864865,0.137027027027027,10.139999999999997,6,5,1,1,0.1379309382065538,E0853,PASSING,EFFICIENCY,EFFICIENCY+PASSING,0.7,2.4416557197324,B
NFL-U399,EXISTING_1859,LONG,PAIR,recent_edge_punt_return_average,>=,0.0,recent_edge_pass_epa_per_dropback,>=,0.0,PK_55,ANY,114,75,0.6578947368421053,0.25366386497312143,28.917680606935846,20,14,6,2,0.08512401249042374,50,35,0.7,0.3342561339962963,16.712806699814813,9,7,2,1,0.12489215855928622,25,15,0.6,0.14473811089526423,3.618452772381606,5,3,2,1,0.19094567403747578,39,25,0.6410256410256411,0.22016464448049824,8.586421134739432,6,4,2,1,0.14828691199369592,E0798,SPECIAL_TEAMS,PASSING,PASSING+SPECIAL_TEAMS,0.7,2.436213572013366,B
NFL-U400,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_early_down_epa,<=,-10.0,rank_edge_rush_epa_per_carry,>=,10.0,DOG35_49,AWAY,102,54,0.5294117647058824,0.27205882352941174,27.75,17,13,4,1,0.12049011235778212,44,25,0.5681818181818182,0.3702272727272727,16.29,7,5,2,1,0.18374409099712508,28,13,0.4642857142857143,0.16749999999999998,4.6899999999999995,4,3,1,1,0.24415637336773466,30,16,0.5333333333333333,0.2256666666666667,6.770000000000001,6,5,1,1,0.21395008727912052,E0856,EFFICIENCY,RUSHING,EFFICIENCY+RUSHING,0.7647058823529411,2.426092061484111,B
NFL-U401,EXISTING_1859,LONG,PAIR,recent_edge_sack_or_hit_rate,>=,-0.0236181155150866,rank_edge_pass_epa_per_dropback,<=,-10.0,DOG35_49,AWAY,123,61,0.4959349593495935,0.21414634146341463,26.34,19,13,6,2,0.11178282902147639,50,25,0.5,0.24559999999999998,12.28,8,5,3,2,0.17929707647547705,30,14,0.4666666666666667,0.15233333333333335,4.57,5,3,2,2,0.230608232914878,43,22,0.5116279069767442,0.22069767441860466,9.49,6,5,1,1,0.1857493265963291,E0715,PASS_PROTECTION_RUSH,PASSING,PASSING+PASS_PROTECTION_RUSH,0.6842105263157895,2.4237116151279907,B
NFL-U402,EXISTING_1859,LONG,PAIR,recent_edge_explosive_rate,<=,-1.7047830334765424e-05,recent_edge_kick_return_average,<=,-3.912500000000001,DOG35_49,AWAY,120,61,0.5083333333333333,0.21824999999999997,26.189999999999998,18,12,6,2,0.11093615284028377,52,27,0.5192307692307693,0.24519230769230765,12.749999999999998,8,6,2,1,0.16965818052499246,35,17,0.4857142857142857,0.162,5.67,4,3,1,1,0.2074413149776675,33,17,0.5151515151515151,0.23545454545454544,7.77,6,3,3,2,0.21329045981462436,E0749,EXPLOSIVENESS,SPECIAL_TEAMS,EXPLOSIVENESS+SPECIAL_TEAMS,0.6666666666666666,2.417573306803141,B
NFL-U403,EXISTING_1859,LONG,PAIR,rank_edge_sack_rate_allowed,>=,1.0,recent_edge_def_allowed_pass_epa_per_dropback,<=,-0.2835381916028331,DOG35_49,AWAY,91,49,0.5384615384615384,0.2684615384615385,24.43,18,12,6,3,0.12509629239358308,36,20,0.5555555555555556,0.3161111111111111,11.38,8,5,3,3,0.20017780896698278,22,13,0.5909090909090909,0.42590909090909085,9.37,4,3,1,1,0.26355598491062904,33,16,0.48484848484848486,0.11151515151515151,3.6799999999999997,6,4,2,1,0.20446026564975509,E0989,PASS_PROTECTION_RUSH,PASSING,PASSING+PASS_PROTECTION_RUSH,0.6666666666666666,2.41327140354748,B
NFL-U404,EXISTING_1859,LONG,PAIR,recent_edge_third_down_success,>=,-0.0485448299264088,recent_edge_sack_rate_allowed,>=,0.0294600666752347,DOG35_49,AWAY,202,96,0.4752475247524752,0.1297029702970297,26.200000000000003,20,15,5,1,0.08448390220621331,96,43,0.4479166666666667,0.06947916666666666,6.67,9,6,3,1,0.12271600806651985,44,22,0.5,0.18909090909090906,8.319999999999999,5,4,1,1,0.18351680113354593,62,31,0.5,0.18080645161290326,11.210000000000003,6,5,1,1,0.15260219476128004,E0621,THIRD_DOWN,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+THIRD_DOWN,0.75,2.4091466054975315,A
NFL-U405,EXISTING_1859,LONG,PAIR,rank_edge_giveaway_rate,>=,-5.0,rank_edge_off_epa,>=,10.0,DOG35_49,AWAY,159,82,0.5157232704402516,0.21855345911949686,34.75,19,16,3,1,0.09498783066534522,82,44,0.5365853658536586,0.25085365853658537,20.57,9,7,2,1,0.1304251728837492,43,21,0.4883720930232558,0.1941860465116279,8.35,5,5,0,0,0.19098979597325855,34,17,0.5,0.17147058823529415,5.830000000000001,5,4,1,1,0.20601175587008133,E0918,TURNOVERS,EFFICIENCY,EFFICIENCY+TURNOVERS,0.8421052631578947,2.3954168647009366,A
NFL-U406,EXISTING_1859,LONG,PAIR,recent_edge_explosive_rate,<=,-1.7047830334765424e-05,rank_edge_rush_epa_per_carry,>=,10.0,DOG35_49,AWAY,102,53,0.5196078431372549,0.23392156862745098,23.86,20,15,5,2,0.11926904446353265,49,25,0.5102040816326531,0.22428571428571434,10.990000000000002,9,7,2,1,0.17440350235202579,26,14,0.5384615384615384,0.2861538461538462,7.440000000000001,5,4,1,1,0.24238308961265742,27,14,0.5185185185185185,0.2011111111111111,5.43,6,4,2,2,0.2286946316989125,E0847,EXPLOSIVENESS,RUSHING,EXPLOSIVENESS+RUSHING,0.75,2.3859216167614807,B
NFL-U407,EXISTING_1859,LONG,PAIR,rank_edge_pass_epa_per_dropback,>=,6.0,rank_edge_third_down_success,>=,10.0,DOG35_49,AWAY,142,74,0.5211267605633803,0.24528169014084505,34.83,19,13,6,2,0.10157941091690419,67,37,0.5522388059701493,0.31895522388059705,21.37,8,6,2,1,0.14763324047083812,36,19,0.5277777777777778,0.2302777777777778,8.290000000000001,5,3,2,1,0.1993789906745407,39,18,0.46153846153846156,0.13256410256410261,5.170000000000002,6,4,2,2,0.19996582634785243,E1007,PASSING,THIRD_DOWN,PASSING+THIRD_DOWN,0.6842105263157895,2.378636144979195,B
NFL-U408,EXISTING_1859,LONG,UNIVARIATE,recent_edge_punt_return_average,>=,0.0,,,,PK_55,ANY,232,142,0.6120689655172413,0.16302551388747533,37.82191922189428,20,15,5,1,0.06098248486524114,97,61,0.6288659793814433,0.1979473070275925,19.200888781676472,9,6,3,1,0.09402012067506442,56,34,0.6071428571428571,0.1543045154189742,8.641052863462555,5,4,1,1,0.12532754130777343,79,47,0.5949367088607594,0.1263288300855094,9.979977576755244,6,5,1,1,0.10534159085017512,E0870,SPECIAL_TEAMS,,SPECIAL_TEAMS,0.75,2.3607849410118145,B
NFL-U409,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_early_down_epa,<=,-6.0,rank_edge_def_allowed_explosive_rate,<=,-10.0,DOG35_49,AWAY,162,79,0.4876543209876543,0.18981481481481483,30.750000000000004,20,13,7,2,0.09697623310772273,60,31,0.5166666666666667,0.25833333333333336,15.500000000000002,9,6,3,2,0.15951784106984926,48,21,0.4375,0.10645833333333334,5.11,5,3,2,2,0.1843614361721524,54,27,0.5,0.18777777777777777,10.139999999999999,6,4,2,2,0.1649934176241763,E0786,EFFICIENCY,EXPLOSIVENESS,EFFICIENCY+EXPLOSIVENESS,0.65,2.359556800431317,B
NFL-U410,EXISTING_1859,LONG,PAIR,recent_edge_success_rate,>=,0.0,rank_edge_def_allowed_success_rate,<=,-1.0,DOG35_49,AWAY,338,160,0.47337278106508873,0.1250295857988166,42.260000000000005,20,14,6,1,0.06520699383948544,139,66,0.4748201438848921,0.13733812949640287,19.09,9,6,3,1,0.10260213526114183,89,41,0.4606741573033708,0.10820224719101122,9.629999999999999,5,3,2,1,0.12926133368114937,110,53,0.4818181818181818,0.12309090909090908,13.54,6,5,1,1,0.11240139746774952,E0780,EFFICIENCY,EFFICIENCY,EFFICIENCY,0.7,2.359292185518279,B
NFL-U411,EXISTING_1859,LONG,PAIR,recent_edge_punt_return_average,>=,0.0,rank_edge_def_allowed_yards_per_play,<=,-10.0,DOG35_49,AWAY,130,68,0.5230769230769231,0.2465384615384615,32.05,20,14,6,1,0.10589340572260972,50,29,0.58,0.3986,19.93,9,7,2,1,0.17182430751515113,31,14,0.45161290322580644,0.10709677419354838,3.32,5,3,2,1,0.22454168066194713,49,25,0.5102040816326531,0.17959183673469387,8.799999999999999,6,4,2,1,0.16858755955498891,E0908,SPECIAL_TEAMS,EFFICIENCY,EFFICIENCY+SPECIAL_TEAMS,0.7,2.349363006369032,B
NFL-U412,CONTEXT_CORE_PAIR,LONG,PAIR,westward_tz_hours,>=,1.0,rank_edge_third_down_success,>=,0.0,DOG35_49,ANY,70,40,0.5714285714285714,0.373,26.11,12,9,3,2,0.14473683550774158,33,21,0.6363636363636364,0.5248484848484849,17.32,6,5,1,1,0.20665679406348755,16,9,0.5625,0.38125,6.1,2,2,0,0,0.31763956906111895,21,10,0.47619047619047616,0.12809523809523807,2.6899999999999995,4,2,2,2,0.26658119378496786,P00193,TRAVEL_CIRCADIAN,THIRD_DOWN,THIRD_DOWN+TRAVEL_CIRCADIAN,0.75,2.332012375022991,C
NFL-U413,EXISTING_1859,LONG,PAIR,rank_edge_giveaway_rate,<=,15.0,rank_edge_fg_accuracy,<=,9.5,FAV65_75,AWAY,241,195,0.8091286307053942,0.16003192549066875,38.567694043251166,20,16,4,1,0.036531057438171574,102,85,0.8333333333333334,0.19662567533328168,20.055818883994732,9,8,1,1,0.05348376562538708,57,46,0.8070175438596491,0.15774936080847168,8.991713566082886,5,4,1,1,0.07602559135799469,82,64,0.7804878048780488,0.11609953162406772,9.520161593173553,6,4,2,1,0.06604835538646436,E0904,TURNOVERS,SPECIAL_TEAMS,SPECIAL_TEAMS+TURNOVERS,0.8,2.3219194796155493,B
NFL-U414,CONTEXT_CORE_PAIR,LONG,PAIR,qb_prior_starts,<=,41.45000000000027,rank_edge_def_allowed_pass_epa_per_dropback,<=,-6.0,DOG35_49,AWAY,131,69,0.5267175572519084,0.2551145038167939,33.42,18,14,4,2,0.10528290698855267,68,37,0.5441176470588235,0.3147058823529412,21.400000000000002,8,7,1,1,0.14823448408993115,27,15,0.5555555555555556,0.2944444444444445,7.950000000000001,4,4,0,0,0.2297975904434144,36,17,0.4722222222222222,0.11305555555555556,4.07,6,3,3,2,0.20035199954415325,P00059,QB_CONTEXT,PASSING,PASSING+QB_CONTEXT,0.7777777777777778,2.3216019689846545,B
NFL-U415,EXISTING_1859,LONG,PAIR,recent_edge_punt_return_average,>=,0.0,rank_edge_redzone_epa,>=,1.0,DOG35_49,AWAY,261,126,0.4827586206896552,0.14616858237547894,38.150000000000006,20,15,5,2,0.07428620628874634,126,61,0.48412698412698413,0.15484126984126986,19.51,9,6,3,2,0.10751388151802917,63,30,0.47619047619047616,0.14571428571428577,9.180000000000003,5,5,0,0,0.15426895378421118,72,35,0.4861111111111111,0.13138888888888892,9.460000000000003,6,4,2,2,0.13947115428560986,E0878,SPECIAL_TEAMS,RED_ZONE,RED_ZONE+SPECIAL_TEAMS,0.75,2.301165264295427,B
NFL-U416,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,6.0,recent_edge_sack_rate_allowed,>=,0.0162054663403768,DOG35_49,AWAY,147,70,0.47619047619047616,0.14278911564625846,20.989999999999995,20,14,6,2,0.10008508086489049,76,34,0.4473684210526316,0.08171052631578946,6.209999999999998,9,6,3,1,0.13998375697225188,38,19,0.5,0.17763157894736842,6.75,5,4,1,1,0.19550657627576995,33,17,0.5151515151515151,0.24333333333333337,8.030000000000001,6,4,2,2,0.21516099797710794,E0691,THIRD_DOWN,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+THIRD_DOWN,0.7,2.287674025952498,A
NFL-U417,EXISTING_1859,LONG,PAIR,rank_edge_redzone_epa,>=,-9.0,recent_edge_sack_rate_allowed,>=,0.0294600666752347,DOG35_49,AWAY,213,102,0.4788732394366197,0.1463380281690141,31.17,20,14,6,1,0.08287982858307055,103,48,0.46601941747572817,0.12796116504854368,13.18,9,7,2,1,0.1204352598005374,44,23,0.5227272727272727,0.2413636363636364,10.620000000000001,5,3,2,1,0.18314021214741652,66,31,0.4696969696969697,0.11166666666666666,7.37,6,4,2,1,0.14788636463642224,E0906,RED_ZONE,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+RED_ZONE,0.7,2.272516691482968,B
NFL-U418,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,-10.0,rank_edge_pass_epa_per_dropback,<=,-10.0,DOG35_49,AWAY,138,66,0.4782608695652174,0.15956521739130436,22.020000000000003,20,13,7,2,0.104453455563682,55,25,0.45454545454545453,0.11036363636363636,6.069999999999999,9,5,4,2,0.166795296552222,32,16,0.5,0.21875000000000003,7.000000000000001,5,3,2,1,0.2209381344951422,51,25,0.49019607843137253,0.17549019607843136,8.95,6,5,1,1,0.17145932204381514,E0752,THIRD_DOWN,PASSING,PASSING+THIRD_DOWN,0.65,2.2622042970623606,B
NFL-U419,EXISTING_1859,LONG,PAIR,rank_edge_rush_epa_per_carry,>=,15.0,recent_edge_punt_return_average,>=,0.0,DOG35_49,ANY,130,68,0.5230769230769231,0.22023076923076923,28.63,20,15,5,2,0.10354523440551576,55,30,0.5454545454545454,0.2761818181818182,15.19,9,7,2,1,0.15978910573119962,35,18,0.5142857142857142,0.22971428571428573,8.040000000000001,5,3,2,2,0.2072725991831744,40,20,0.5,0.135,5.4,6,5,1,1,0.18323867019930662,E0998,RUSHING,SPECIAL_TEAMS,RUSHING+SPECIAL_TEAMS,0.75,2.2492249908285404,B
NFL-U420,EXISTING_1859,LONG,PAIR,recent_edge_success_rate,>=,0.0,rank_edge_def_allowed_yards_per_play,<=,-10.0,DOG35_49,AWAY,186,93,0.5,0.19543010752688172,36.35,20,13,7,2,0.08874091275053278,72,39,0.5416666666666666,0.30375,21.87,9,6,3,2,0.14361834823287478,48,22,0.4583333333333333,0.13604166666666664,6.529999999999999,5,4,1,1,0.18191254903105603,66,32,0.48484848484848486,0.12045454545454544,7.949999999999999,6,3,3,1,0.1444341796549414,E1009,EFFICIENCY,EFFICIENCY,EFFICIENCY,0.65,2.235569212035778,B
NFL-U421,EXISTING_1859,LONG,UNIVARIATE,recent_edge_redzone_epa,<=,-0.3588022642534493,,,,FAV55_65,AWAY,113,78,0.6902654867256637,0.16588184404019987,18.744648376542585,20,15,5,1,0.07404049838937225,41,27,0.6585365853658537,0.10991216140014114,4.506398617405787,9,6,3,1,0.1267399774185084,34,23,0.6764705882352942,0.15144831012768978,5.149242544341452,5,3,2,1,0.1391348749058032,38,28,0.7368421052631579,0.23918440038935113,9.089007214795343,6,6,0,0,0.12214541936066943,E0687,RED_ZONE,,RED_ZONE,0.75,2.2243840503059347,B
NFL-U422,EXISTING_1859,LONG,UNIVARIATE,recent_edge_punt_return_average,>=,0.0,,,,PK_55,HOME,123,77,0.6260162601626016,0.1855100080200566,22.817730986466962,20,14,6,2,0.08305223386138583,53,33,0.6226415094339622,0.18132703464899028,9.610332836396484,9,6,3,1,0.12767154843501508,26,16,0.6153846153846154,0.16623254250977187,4.322046105254069,5,3,2,2,0.184594105730573,44,28,0.6363636363636364,0.201939819200373,8.885352044816411,6,5,1,1,0.13872801819202846,E0790,SPECIAL_TEAMS,,SPECIAL_TEAMS,0.7,2.22049234130865,A
NFL-U423,EXISTING_1859,LONG,PAIR,rank_edge_rush_epa_per_carry,>=,10.0,rank_edge_redzone_epa,>=,1.0,DOG35_49,AWAY,173,87,0.5028901734104047,0.19722543352601157,34.120000000000005,20,14,6,2,0.0917305849138296,74,40,0.5405405405405406,0.2798648648648649,20.71,9,7,2,1,0.13945396414987196,46,21,0.45652173913043476,0.1267391304347826,5.83,5,3,2,2,0.18544034402747067,53,26,0.49056603773584906,0.1430188679245283,7.58,6,4,2,1,0.16303311231644446,E0983,RUSHING,RED_ZONE,RED_ZONE+RUSHING,0.7,2.20179651717617,B
NFL-U424,CONTEXT_CORE_PAIR,LONG,PAIR,base_vs_open_prob_move,<=,-0.0016514764021672327,rank_edge_def_allowed_pass_epa_per_dropback,<=,-6.0,DOG35_49,AWAY,94,51,0.5425531914893617,0.3025531914893618,28.440000000000005,16,12,4,1,0.12529753526833504,45,26,0.5777777777777777,0.4131111111111112,18.590000000000003,8,7,1,1,0.18345280465994027,23,13,0.5652173913043478,0.3082608695652175,7.090000000000002,3,2,1,1,0.2483786572574087,26,12,0.46153846153846156,0.10615384615384614,2.76,5,3,2,1,0.24127295549492167,P00132,OTHER,PASSING,OTHER+PASSING,0.75,2.1950276051921023,B
NFL-U425,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,-10.0,rank_edge_yards_per_play,<=,-10.0,DOG35_49,AWAY,184,89,0.483695652173913,0.1773913043478261,32.64,20,14,6,1,0.09076127111333375,73,37,0.5068493150684932,0.22945205479452055,16.75,9,7,2,1,0.144152365591912,50,24,0.48,0.18539999999999998,9.27,5,3,2,1,0.17752268265532398,61,28,0.45901639344262296,0.10852459016393444,6.620000000000001,6,4,2,1,0.15721028277134977,E1012,THIRD_DOWN,EFFICIENCY,EFFICIENCY+THIRD_DOWN,0.7,2.1898483310474766,B
NFL-U426,EXISTING_1859,LONG,PAIR,rank_edge_kick_return_average,>=,0.0,rank_edge_punt_return_average,>=,-5.0,FAV55_65,AWAY,214,149,0.6962616822429907,0.15854512622828582,33.928657012853165,20,15,5,1,0.05263595163565656,82,60,0.7317073170731707,0.21017653413394446,17.234475798983446,9,7,2,1,0.0818165570369332,58,39,0.6724137931034483,0.1282652553777843,7.43938481191149,5,4,1,1,0.10464583675039345,74,50,0.6756756756756757,0.12506481624267876,9.254796401958227,6,4,2,1,0.09154136288988185,E0937,SPECIAL_TEAMS,SPECIAL_TEAMS,SPECIAL_TEAMS,0.75,2.186600998187759,B
NFL-U427,EXISTING_1859,LONG,PAIR,recent_edge_kick_return_average,<=,-3.912500000000001,rank_edge_redzone_epa,>=,-9.0,DOG35_49,AWAY,187,90,0.48128342245989303,0.16080213903743315,30.07,20,14,5,1,0.08910685504678462,75,37,0.49333333333333335,0.18159999999999996,13.619999999999997,9,6,3,1,0.14042022389698455,57,27,0.47368421052631576,0.15456140350877193,8.81,5,4,1,1,0.16388150369733662,55,26,0.4727272727272727,0.13890909090909095,7.640000000000002,6,4,1,1,0.16509066435259745,E0924,SPECIAL_TEAMS,RED_ZONE,RED_ZONE+SPECIAL_TEAMS,0.7,2.1818463774352668,B
NFL-U428,EXISTING_1859,LONG,PAIR,recent_edge_success_rate,>=,0.0,recent_edge_yards_per_play,<=,0.0,DOG35_49,AWAY,166,81,0.4879518072289157,0.1607831325301205,26.690000000000005,20,16,4,1,0.09344663978322142,60,30,0.5,0.17,10.200000000000001,9,7,2,1,0.15351328178244322,43,21,0.4883720930232558,0.19883720930232557,8.549999999999999,5,4,1,1,0.19116742509868725,63,30,0.47619047619047616,0.12603174603174605,7.940000000000001,6,5,1,1,0.15146367971070623,E0914,EFFICIENCY,EFFICIENCY,EFFICIENCY,0.8,2.1770603609488357,B
NFL-U429,EXISTING_1859,LONG,PAIR,rank_edge_sack_rate_allowed,>=,-6.0,recent_edge_punt_return_average,>=,7.0,DOG35_49,AWAY,121,59,0.48760330578512395,0.1811570247933884,21.919999999999998,19,13,6,2,0.11146632186552702,60,28,0.4666666666666667,0.12116666666666669,7.270000000000001,8,6,2,1,0.15703738294490444,30,17,0.5666666666666667,0.383,11.49,5,4,1,1,0.22664426021775885,31,14,0.45161290322580644,0.10193548387096778,3.160000000000001,6,3,3,2,0.22429263687876566,E1017,PASS_PROTECTION_RUSH,SPECIAL_TEAMS,PASS_PROTECTION_RUSH+SPECIAL_TEAMS,0.6842105263157895,2.1657463023714527,B
NFL-U430,EXISTING_1859,LONG,PAIR,recent_edge_sack_or_hit_rate,>=,-0.0236181155150866,recent_edge_kick_return_average,<=,-3.912500000000001,DOG35_49,AWAY,183,88,0.4808743169398907,0.1642622950819672,30.060000000000002,20,15,5,2,0.09041234021487801,81,40,0.49382716049382713,0.19679012345679012,15.94,9,8,1,1,0.13656735632498526,53,24,0.4528301886792453,0.1083018867924528,5.739999999999998,5,3,2,1,0.17036687464831643,49,24,0.4897959183673469,0.17102040816326533,8.38,6,4,2,2,0.17393217579573178,E0899,PASS_PROTECTION_RUSH,SPECIAL_TEAMS,PASS_PROTECTION_RUSH+SPECIAL_TEAMS,0.75,2.1524128990131937,B
NFL-U431,NEW_CONTEXT,LONG,UNIVARIATE,westward_tz_hours,>=,2.0,,,,DOG35_44,ANY,107,50,0.4672897196261682,0.1840186915887851,19.690000000000005,16,13,3,2,0.12329799549916401,38,18,0.47368421052631576,0.19105263157894742,7.260000000000002,6,4,2,2,0.20736228337885282,30,13,0.43333333333333335,0.10666666666666665,3.1999999999999993,5,4,1,1,0.23604467399754092,39,19,0.48717948717948717,0.23666666666666658,9.229999999999997,5,5,0,0,0.2065157692113933,C00157,TRAVEL_CIRCADIAN,,TRAVEL_CIRCADIAN,0.8125,2.152169045510203,B
NFL-U432,EXISTING_1859,LONG,PAIR,recent_edge_sack_or_hit_rate,>=,-0.0675657361788639,rank_edge_def_allowed_yards_per_play,<=,-10.0,DOG35_49,AWAY,249,118,0.4738955823293173,0.14180722891566266,35.31,20,13,7,2,0.07713161244569604,101,49,0.48514851485148514,0.1758415841584159,17.760000000000005,9,6,3,2,0.12220274237550366,64,29,0.453125,0.12109375000000003,7.750000000000002,5,3,2,2,0.15662662817714573,84,40,0.47619047619047616,0.11666666666666665,9.799999999999999,6,4,2,1,0.12978736453272463,E0941,PASS_PROTECTION_RUSH,EFFICIENCY,EFFICIENCY+PASS_PROTECTION_RUSH,0.65,2.1407516746095983,B
NFL-U433,EXISTING_1859,MODERN,UNIVARIATE,recent_edge_def_allowed_yards_per_play,<=,-0.952055443508327,,,,FAV55_65,HOME,140,96,0.6857142857142857,0.14403637375465952,20.165092325652335,20,15,5,2,0.06596372073805469,62,41,0.6612903225806451,0.10284612156241378,6.376459536869654,7,5,2,2,0.1014697795997958,19,14,0.7368421052631579,0.21470730605069277,4.079438814963162,4,3,1,1,0.17202050234155672,22,17,0.7727272727272727,0.2817375686723136,6.1982265107908985,3,2,1,1,0.1523667549146672,E0778,EFFICIENCY,,EFFICIENCY,0.75,2.1322459671680996,A
NFL-U434,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,6.0,rank_edge_def_allowed_success_rate,<=,-1.0,DOG35_49,AWAY,216,104,0.48148148148148145,0.15060185185185185,32.53,20,14,6,2,0.08215217463166152,96,46,0.4791666666666667,0.16729166666666662,16.059999999999995,9,6,3,1,0.12590274713488628,59,29,0.4915254237288136,0.151864406779661,8.959999999999999,5,4,1,1,0.15560903416044913,61,29,0.47540983606557374,0.12311475409836063,7.509999999999999,6,4,2,2,0.15321964322547693,E0970,THIRD_DOWN,EFFICIENCY,EFFICIENCY+THIRD_DOWN,0.7,2.129556407401469,B
